age,wc,education,marital status,race,gender,hours per week,IncomeClass
51,1,2,3,4,1,40,1
31,3,0,1,4,0,72,1
20,3,6,1,1,0,30,0
32,3,2,3,4,1,40,1
19,3,2,1,4,1,25,0
50,3,3,0,4,0,35,0
33,3,2,3,4,1,50,0
49,3,2,0,4,1,40,0
30,3,6,3,4,1,40,0
23,3,0,1,4,1,40,0
44,3,1,3,4,0,32,1
56,3,2,0,4,0,40,0
38,3,2,1,4,0,38,0
20,3,6,1,4,0,20,0
82,3,2,2,4,0,18,0
52,0,0,3,4,1,60,1
32,3,6,1,2,1,40,0
36,3,0,3,4,1,40,1
39,3,0,3,4,1,40,1
30,3,2,3,1,1,40,0
49,1,2,3,4,1,56,0
35,3,0,1,4,1,40,0
39,3,2,0,4,0,81,0
53,1,6,0,4,0,40,0
25,3,2,1,4,1,40,0
44,3,2,3,4,1,70,1
52,3,3,3,4,1,40,1
27,3,6,3,4,1,40,0
37,3,2,1,2,1,40,0
26,3,2,3,4,1,40,0
48,3,3,3,4,0,38,1
57,3,2,0,4,0,28,0
27,3,0,1,4,0,40,0
31,1,0,1,4,0,40,0
58,3,2,3,4,1,40,1
31,3,2,1,4,0,8,0
44,3,0,3,2,1,40,1
39,0,0,0,2,0,40,0
59,3,2,3,4,1,45,1
42,3,0,3,4,1,48,1
45,3,2,3,4,1,35,0
20,3,2,1,4,1,35,0
35,3,2,3,4,1,40,0
56,3,2,1,4,1,28,0
23,3,6,1,4,0,12,0
48,3,2,0,4,1,40,0
33,3,2,0,4,1,70,0
48,3,0,1,4,0,45,0
55,3,2,2,4,0,35,0
50,3,6,3,4,1,40,0
19,3,2,1,4,0,30,0
22,3,6,1,4,0,40,0
44,3,0,3,4,1,50,1
34,3,2,0,4,1,38,0
33,3,6,3,4,1,50,0
55,3,3,0,4,0,40,1
35,3,3,3,4,1,45,1
43,3,6,0,2,0,40,0
56,3,6,3,2,1,40,0
33,3,0,3,4,1,40,1
24,3,2,3,4,1,50,0
29,3,2,1,4,1,40,0
42,3,2,3,4,1,43,0
44,3,5,3,4,1,50,1
21,3,6,1,4,0,50,0
43,0,3,3,4,1,35,1
21,3,2,1,2,1,32,0
54,3,0,3,4,1,48,0
19,3,6,1,4,0,15,0
20,3,6,1,4,0,28,0
53,3,0,3,4,1,40,0
51,3,3,1,4,1,55,1
33,3,2,3,4,1,40,0
62,3,6,2,4,0,40,0
26,3,6,1,4,0,45,0
36,3,2,0,4,1,40,0
58,3,1,3,4,1,50,1
38,3,0,3,4,1,40,1
72,3,2,3,4,1,40,0
26,0,2,0,4,0,40,0
60,3,6,3,4,1,40,1
27,3,2,3,4,1,50,0
28,3,6,1,4,1,40,0
29,3,2,3,4,1,60,1
19,3,2,1,4,0,40,0
28,3,0,1,4,1,25,0
29,3,6,3,4,0,40,1
25,0,6,3,2,1,40,0
29,3,2,3,2,1,40,1
31,3,0,3,4,0,40,0
18,3,6,1,4,0,15,0
36,3,0,0,4,1,20,0
35,3,0,3,1,1,40,1
48,3,0,0,4,1,38,1
72,3,0,3,4,1,17,0
24,3,6,1,4,1,40,0
48,3,6,3,4,1,30,0
28,3,2,0,4,0,40,0
26,3,3,1,4,0,40,0
29,3,0,1,4,0,60,0
50,3,0,0,4,0,50,1
41,3,6,3,4,1,48,1
37,3,2,3,4,1,42,0
35,1,2,3,0,1,40,0
23,3,6,3,4,1,40,0
28,3,0,1,2,1,40,0
22,3,0,1,4,0,40,0
45,3,2,0,4,0,35,0
34,3,0,1,4,0,40,0
38,3,0,3,4,1,50,1
35,3,1,3,4,1,60,0
65,3,2,0,4,1,20,0
24,3,0,3,4,1,55,1
37,3,2,3,4,1,40,0
42,3,2,3,4,1,60,1
43,0,6,2,0,0,15,0
31,3,6,3,4,1,40,1
19,3,6,1,4,0,20,0
32,3,0,3,4,1,40,0
47,3,6,3,4,1,40,1
32,1,6,3,4,1,40,0
40,3,0,3,4,1,65,1
36,3,0,1,4,1,35,0
40,3,2,3,2,0,32,0
51,3,2,3,4,1,55,1
31,3,2,3,4,1,65,0
31,1,6,0,4,0,35,0
21,3,6,1,4,0,35,0
36,3,5,3,4,0,45,1
32,3,6,0,4,1,48,0
56,3,0,0,4,0,32,0
61,3,2,3,4,1,50,1
23,3,6,1,4,1,40,0
52,1,3,3,4,1,50,1
19,3,2,1,4,1,50,0
35,3,0,3,2,1,50,0
35,3,2,0,4,0,60,1
38,3,5,3,4,0,40,0
23,3,0,1,4,0,60,0
20,3,2,1,4,1,40,0
19,3,2,1,4,1,40,0
47,3,2,3,2,1,40,1
38,3,2,1,4,0,40,0
36,3,2,3,4,1,50,0
35,3,2,1,2,0,35,0
37,3,2,3,4,1,52,0
36,3,2,3,4,1,40,1
55,3,2,3,4,0,50,0
32,3,0,3,4,1,44,0
47,1,6,3,4,1,45,0
23,3,0,1,4,0,40,0
50,1,3,0,4,0,45,0
51,3,2,1,4,0,40,0
34,3,2,1,4,0,45,0
28,3,0,1,4,0,40,0
43,3,0,3,4,1,40,1
36,3,0,1,4,0,35,1
25,3,0,1,4,0,15,0
42,3,6,0,4,0,38,0
35,3,6,3,4,1,40,0
43,3,3,3,4,1,53,1
34,3,2,3,4,1,40,0
30,3,6,3,4,1,60,0
44,3,3,3,4,1,44,1
30,3,0,1,1,0,52,0
39,3,0,1,4,0,40,0
26,3,0,1,4,1,40,0
20,3,2,1,2,0,20,0
20,3,6,1,4,1,40,0
26,3,2,1,4,1,50,0
24,3,6,1,2,0,35,0
48,3,0,3,4,1,40,1
62,3,2,0,2,0,99,0
48,3,2,3,4,1,40,0
52,3,0,3,4,1,40,1
25,3,0,1,4,1,44,0
40,0,0,1,4,0,45,0
19,3,6,1,4,0,20,0
28,1,6,1,4,0,16,0
32,3,2,1,4,1,40,0
49,1,6,0,4,0,44,0
35,3,6,0,4,0,40,1
45,3,1,3,4,1,45,1
55,3,6,1,2,0,45,0
19,3,6,1,4,0,16,0
29,3,2,3,4,0,40,0
37,3,0,1,4,0,40,0
30,3,2,1,4,1,40,0
28,3,2,3,1,1,40,0
32,3,6,1,2,0,35,0
34,3,2,1,4,0,36,0
20,3,6,1,4,0,40,0
36,0,2,3,4,0,40,0
35,3,6,3,4,1,40,0
37,3,2,0,4,1,35,0
32,3,2,3,4,1,50,0
32,3,3,1,4,0,20,0
52,3,2,0,4,0,48,0
50,3,6,3,4,1,40,1
23,3,2,1,4,0,30,0
25,3,2,3,4,1,45,0
21,3,4,1,4,1,50,0
31,3,2,0,4,0,32,0
47,3,6,3,4,1,60,0
20,3,6,1,4,0,45,0
51,1,6,2,4,0,40,0
30,1,0,3,4,0,33,1
48,3,0,3,4,1,35,1
62,3,0,3,4,1,35,0
22,3,0,1,4,1,30,0
46,0,0,3,4,1,40,1
51,1,3,3,4,1,35,1
20,3,2,1,4,0,32,0
31,3,0,1,4,1,40,0
30,3,6,1,4,1,40,0
52,3,2,3,4,0,38,0
20,3,2,1,4,0,40,0
65,3,0,2,4,0,40,0
40,3,0,1,4,1,40,0
60,1,0,3,4,1,48,1
27,3,2,1,4,1,35,0
62,3,0,3,4,1,60,1
53,3,2,0,4,0,35,0
38,3,0,3,4,1,50,1
21,3,2,1,4,1,40,0
18,3,6,1,4,1,40,0
25,3,0,1,4,1,40,0
52,3,2,3,4,1,55,1
19,3,6,1,4,1,14,0
23,3,0,1,4,0,40,0
76,1,6,2,4,0,30,0
50,3,2,3,4,1,45,0
42,1,0,1,4,1,35,0
43,1,3,3,4,1,40,1
41,3,6,3,4,1,40,0
44,0,2,0,4,1,40,0
27,3,2,3,4,1,40,0
35,3,6,3,4,1,50,0
49,3,6,0,4,1,45,1
33,3,0,3,4,1,45,0
35,3,0,3,4,1,40,1
54,3,2,3,4,1,60,1
41,3,6,3,4,1,42,1
25,3,0,1,4,1,18,0
53,0,0,0,0,1,40,0
31,3,0,1,4,0,50,1
25,0,2,1,4,0,40,0
47,3,2,3,4,1,40,0
26,3,0,3,4,1,50,0
30,3,2,3,4,1,40,0
48,3,2,3,4,1,40,0
22,3,6,1,2,1,40,0
31,3,2,3,4,1,40,0
43,3,6,3,4,0,20,1
34,3,2,3,2,1,40,0
50,1,0,3,4,0,40,1
35,1,3,1,2,0,40,0
29,3,6,3,4,1,40,0
34,3,0,1,4,1,40,1
47,0,6,0,4,0,40,0
40,3,6,1,4,0,40,0
30,3,2,1,4,0,40,0
54,3,2,0,4,1,40,0
53,3,0,3,4,1,55,1
38,3,0,3,4,1,40,1
25,3,6,1,4,1,20,0
39,3,2,3,4,1,40,0
57,1,2,3,4,1,25,1
47,3,2,3,4,1,34,0
45,3,2,0,2,0,35,0
25,3,6,1,4,1,35,0
28,3,0,3,4,0,24,1
28,3,2,3,4,1,51,0
27,3,0,1,4,0,55,0
28,3,0,1,4,0,20,0
27,3,2,1,4,1,45,0
61,3,0,3,4,1,40,0
20,3,6,1,4,1,40,0
31,3,2,1,2,0,25,0
40,3,3,1,4,0,45,1
43,3,6,3,4,1,55,1
38,3,3,3,4,1,60,1
19,3,6,1,2,1,30,0
38,3,3,0,4,1,45,1
22,3,2,3,4,0,40,0
68,3,6,2,4,0,20,0
43,0,6,3,4,0,40,1
62,3,6,3,4,1,24,0
27,3,2,1,4,1,40,0
28,3,1,1,4,0,60,1
21,3,6,1,4,1,20,0
19,3,2,1,2,1,40,0
20,3,6,1,4,1,30,0
23,3,0,1,0,1,40,0
24,3,0,3,4,0,50,0
23,3,2,1,4,0,40,0
24,3,0,1,4,0,20,0
24,3,2,1,4,1,40,0
30,3,2,3,4,1,62,0
26,3,0,1,4,0,45,0
36,3,6,3,4,0,33,0
45,3,2,3,1,1,40,0
34,3,2,1,4,1,48,0
40,3,6,3,2,0,40,0
53,0,6,3,4,1,40,1
54,3,2,3,4,1,50,1
59,3,2,3,4,1,45,1
23,3,2,1,4,0,40,0
28,3,0,3,4,0,15,0
20,3,2,1,4,1,40,0
22,3,6,1,4,0,20,0
44,3,6,3,4,1,40,0
39,3,2,0,4,1,50,0
49,3,6,3,4,1,40,1
50,3,2,3,4,1,40,0
39,3,0,3,4,1,40,1
41,3,2,1,2,0,40,0
55,3,0,3,4,1,40,1
53,1,3,0,4,0,50,0
31,3,3,3,4,1,70,1
21,3,2,1,4,1,40,0
53,3,3,1,4,0,60,1
47,3,6,3,4,1,47,0
60,3,0,0,4,0,40,1
37,3,0,1,4,1,48,1
47,0,0,3,4,1,40,0
73,1,6,1,4,0,11,0
58,3,2,0,2,0,20,0
35,3,6,1,2,1,40,0
62,3,2,2,4,0,38,0
58,3,2,3,4,0,40,0
51,3,6,3,4,1,40,1
21,3,2,1,2,1,40,0
30,3,0,3,4,1,40,0
25,3,0,3,4,1,40,1
31,3,2,1,0,1,45,0
31,3,2,1,2,0,34,0
44,3,6,3,4,1,50,1
29,3,2,1,2,1,40,0
55,3,6,1,4,1,45,0
42,3,2,0,4,0,40,0
32,3,0,3,4,1,40,1
31,3,2,3,4,1,50,0
33,3,2,1,4,1,40,0
49,3,2,3,4,1,44,0
30,3,2,3,4,1,44,0
54,3,2,0,4,0,45,0
39,3,6,1,4,1,40,0
24,3,6,1,4,1,40,0
21,3,2,1,4,0,44,0
54,3,2,0,4,0,42,0
23,3,3,1,4,0,20,0
39,3,2,0,4,1,40,0
23,3,6,1,4,1,25,0
41,3,6,3,2,1,40,1
57,3,2,3,4,1,40,0
18,3,2,1,4,0,30,0
21,3,6,1,4,0,40,0
53,3,6,2,4,0,22,0
38,3,0,3,4,1,55,1
21,3,6,1,4,1,40,0
53,3,1,0,4,0,55,1
24,3,2,1,4,1,40,0
29,3,3,1,2,1,60,0
23,3,6,1,4,1,40,0
44,3,6,3,4,1,50,0
32,1,3,3,4,1,48,0
25,3,0,1,4,0,50,0
18,3,2,1,4,0,30,0
57,3,6,3,4,1,45,0
62,3,0,2,4,1,50,1
29,3,0,1,4,1,40,0
19,3,2,1,2,0,40,0
52,3,0,3,4,1,50,1
38,3,2,1,4,1,40,0
42,3,6,2,2,0,40,0
41,3,0,1,2,1,40,0
23,3,0,1,4,1,38,0
31,3,3,3,4,1,76,1
46,3,3,3,4,1,40,1
32,3,3,3,4,1,40,1
46,0,0,3,4,1,45,1
19,3,2,3,4,0,40,0
20,0,2,1,4,0,40,0
42,3,6,1,4,1,45,0
90,3,2,2,4,1,99,0
27,3,2,1,2,0,40,0
48,3,2,3,4,1,44,0
48,0,6,1,2,1,40,0
27,3,2,3,4,1,48,0
46,3,0,2,4,0,38,0
24,3,0,3,4,0,40,1
31,3,2,3,4,1,65,0
20,3,6,1,4,0,18,0
39,3,2,3,4,1,40,1
54,1,2,3,4,1,40,0
59,1,6,3,4,1,42,0
49,1,2,3,4,1,40,1
39,3,2,3,4,1,40,0
67,3,6,2,4,0,16,0
28,3,2,1,4,1,40,0
44,3,2,3,4,1,48,1
51,3,3,3,4,1,47,1
55,3,0,2,1,1,40,0
45,1,2,3,4,1,78,1
32,3,2,3,4,1,48,0
45,3,6,0,4,0,40,0
45,3,3,3,4,1,60,1
35,3,0,1,4,1,40,1
55,1,2,3,4,1,44,0
59,3,6,3,4,1,40,1
22,3,2,1,4,0,55,0
46,1,3,2,2,0,35,0
23,3,2,1,4,1,40,0
47,3,0,3,4,1,45,1
34,3,2,3,4,1,30,0
20,3,6,1,4,1,72,0
44,3,6,0,4,1,50,0
26,3,2,0,4,1,40,0
23,3,6,1,1,1,40,0
40,3,2,0,4,1,50,0
49,1,2,3,4,1,40,0
32,3,2,1,4,1,45,0
51,3,3,3,4,1,60,1
31,3,6,3,4,1,40,0
46,3,0,3,4,1,40,1
32,3,2,1,4,1,40,0
48,3,0,3,4,1,45,1
28,3,0,1,2,0,40,0
35,3,6,1,4,1,40,0
20,3,2,1,4,1,40,0
36,3,2,3,4,0,40,0
24,3,6,1,4,0,24,0
33,3,6,3,2,1,50,1
36,3,6,3,4,1,40,0
31,3,0,0,4,0,40,0
47,3,0,3,4,1,60,1
30,3,1,3,4,1,75,1
34,3,2,3,4,1,50,0
23,3,2,1,4,0,40,0
26,3,2,0,4,1,40,0
27,3,2,3,1,1,40,0
20,3,2,3,4,0,36,0
24,3,0,1,4,1,39,0
31,3,2,3,4,1,40,1
28,3,5,3,4,1,60,0
19,3,2,1,4,0,20,0
20,3,2,1,4,0,40,0
64,3,2,0,4,0,15,0
36,3,6,1,4,0,35,0
48,3,2,3,4,1,44,1
22,3,2,1,2,0,35,0
22,3,6,1,4,1,50,0
37,3,0,3,4,1,99,1
57,1,0,2,4,0,35,0
34,3,2,1,2,0,40,0
38,0,6,0,4,0,40,0
32,3,0,1,4,1,45,1
56,3,2,3,4,1,40,0
71,1,2,2,4,0,33,0
25,3,2,1,4,1,36,0
42,3,2,3,4,1,40,1
61,3,6,3,4,1,50,1
27,3,2,1,4,1,40,0
41,3,6,3,4,0,40,1
31,3,2,0,4,1,40,0
39,3,2,0,2,0,16,0
52,3,2,1,4,0,40,0
49,3,0,3,4,1,40,1
43,3,6,3,4,1,40,0
45,3,0,3,4,1,60,1
49,3,2,0,4,1,40,0
19,3,2,1,4,0,40,0
58,3,5,3,4,1,45,1
36,3,0,3,4,1,40,1
67,3,2,2,4,0,16,1
61,3,1,3,4,1,40,1
35,0,2,1,4,1,40,0
51,3,2,3,2,0,40,0
23,3,0,1,4,1,40,0
39,3,2,3,4,1,24,0
36,3,6,0,4,0,40,0
47,3,2,3,4,1,45,1
27,3,0,1,4,1,80,1
29,3,2,3,4,1,40,0
18,3,6,1,4,0,20,0
24,3,6,1,4,1,20,0
39,0,2,3,4,1,40,1
47,3,0,3,4,1,40,1
62,3,6,0,4,0,30,0
49,3,0,3,4,1,40,1
24,3,6,1,4,1,40,0
25,3,2,1,4,0,40,0
25,3,2,1,4,1,40,0
43,3,6,0,4,0,55,1
26,3,0,1,4,1,38,0
24,3,2,3,4,1,40,0
26,3,0,1,4,1,40,0
47,3,6,1,4,1,40,0
29,3,2,0,4,0,99,0
68,3,6,3,4,1,15,0
21,3,6,1,2,1,48,0
46,3,2,3,4,0,40,1
59,3,0,3,4,1,50,1
23,3,6,1,2,1,40,0
53,3,2,2,4,0,30,0
52,3,2,3,2,1,48,0
38,3,0,3,4,1,50,0
43,3,3,3,4,1,50,1
35,3,0,3,4,0,32,0
41,3,5,3,4,1,50,1
22,3,6,1,4,1,40,0
39,3,2,3,4,1,60,1
45,3,3,3,4,1,40,1
40,3,0,3,4,1,40,1
53,3,2,3,2,1,40,0
33,1,0,1,2,1,52,1
24,3,0,1,4,0,20,0
34,3,6,1,4,0,40,0
29,0,6,3,4,1,60,0
31,3,2,3,4,1,40,0
29,3,2,3,2,1,40,0
50,0,6,3,4,1,40,0
34,3,2,0,4,0,40,0
40,3,6,3,4,1,40,0
40,1,0,3,4,0,40,1
28,3,0,3,4,0,40,1
19,3,6,1,4,0,18,0
50,0,6,0,4,0,40,0
48,3,2,1,2,0,33,0
30,3,3,1,2,1,30,0
32,3,0,3,4,1,50,1
45,1,3,3,4,0,35,1
51,3,6,3,4,1,40,1
34,3,3,1,2,0,40,0
31,3,2,0,2,0,40,0
32,3,0,1,4,1,40,0
40,3,0,0,4,1,80,0
50,3,0,3,4,1,55,1
30,3,2,3,4,1,40,0
21,3,2,1,4,0,40,0
28,3,0,1,4,0,40,1
63,3,2,3,4,1,48,0
25,3,2,1,4,1,45,0
59,3,6,3,4,1,40,1
49,3,6,1,4,1,40,0
36,3,0,1,4,1,40,0
46,3,6,0,4,0,30,0
37,1,5,3,4,1,60,1
48,3,0,3,2,1,40,1
43,3,6,3,4,1,44,0
41,3,2,3,4,1,40,1
54,3,2,3,4,1,40,0
36,3,6,0,4,0,4,0
29,3,0,0,3,0,40,0
66,1,2,3,4,1,40,0
59,3,5,1,4,1,50,0
62,3,0,3,4,1,40,1
28,3,0,3,4,1,45,1
27,3,0,3,4,1,60,1
58,3,3,3,4,1,50,1
27,3,6,3,4,1,40,0
45,3,2,2,4,0,40,0
50,3,6,3,4,1,40,1
43,3,6,3,2,1,40,0
39,3,5,0,4,1,50,0
21,3,6,1,4,1,20,0
24,3,2,3,2,1,70,0
36,3,2,3,4,1,40,1
35,3,3,3,1,1,65,1
33,3,6,0,4,1,40,0
30,3,2,1,2,0,45,0
45,3,0,3,4,1,72,1
56,3,2,3,4,1,40,0
36,3,2,1,4,0,40,0
50,3,0,3,4,1,50,1
29,3,0,3,4,1,41,0
28,3,2,1,4,0,28,0
39,0,6,3,4,1,50,0
26,1,0,1,4,1,40,0
52,3,0,0,4,1,40,0
84,3,2,2,4,0,13,0
33,0,6,1,4,0,10,0
46,0,5,3,4,1,50,1
30,3,2,1,4,0,35,0
38,3,0,3,4,1,40,1
66,3,2,2,4,0,8,0
62,0,3,3,4,1,40,1
31,3,0,3,2,1,40,1
31,3,0,3,4,1,40,1
39,3,2,3,4,1,40,0
27,3,0,1,4,0,40,0
38,3,6,0,4,0,40,0
25,3,2,1,4,1,40,0
48,3,2,3,4,0,40,0
45,1,3,3,4,1,50,1
22,3,6,1,4,1,40,0
50,3,2,3,4,1,40,0
21,3,2,1,4,1,40,0
44,1,6,0,4,0,40,0
51,3,2,3,4,1,48,0
30,3,2,3,4,1,40,0
57,3,2,1,2,1,48,0
48,3,3,3,4,1,40,1
33,3,6,1,4,1,24,0
28,3,2,1,4,1,50,0
32,3,3,3,1,1,40,0
56,3,2,0,4,1,42,0
36,3,2,3,4,1,50,0
34,3,6,3,4,1,55,0
18,3,2,1,4,0,40,0
25,3,0,1,4,0,40,0
27,3,2,0,4,1,50,0
25,3,0,1,4,1,40,1
38,3,2,3,4,1,40,0
46,3,6,0,4,0,40,0
37,3,2,2,4,0,20,0
62,3,2,3,4,1,40,1
45,3,2,3,4,0,14,0
50,3,2,3,4,1,40,0
36,3,2,0,4,1,40,0
45,3,2,1,4,0,20,0
23,3,2,1,4,1,38,0
27,3,6,1,2,1,40,0
29,3,0,3,4,0,50,0
45,1,3,1,4,0,40,0
27,3,0,1,4,1,40,0
51,0,6,3,3,1,40,0
44,0,2,0,4,1,40,0
33,0,3,3,2,1,40,0
32,3,0,3,4,1,45,1
43,3,3,3,4,1,55,0
45,1,2,0,2,0,40,0
24,3,2,1,4,1,35,0
31,3,0,3,4,1,40,1
56,3,2,3,4,1,40,0
49,0,0,3,4,1,40,1
38,3,2,3,4,1,40,0
19,3,6,1,4,1,18,0
38,3,2,3,4,1,40,0
47,3,2,3,4,1,55,1
27,3,2,1,2,1,40,0
59,1,3,0,4,1,40,1
24,3,0,1,4,1,47,0
35,3,2,3,4,1,50,0
36,1,2,3,1,0,40,1
26,3,2,3,4,1,40,0
29,3,6,3,4,1,40,0
35,3,0,3,4,1,50,1
48,3,0,3,1,0,36,1
45,1,3,0,4,0,40,0
43,3,2,0,4,0,40,0
39,3,6,3,4,1,40,1
48,3,2,3,4,1,70,1
20,3,6,1,4,0,40,0
47,3,5,3,4,1,50,1
41,3,2,3,4,1,45,1
38,3,0,3,2,1,40,0
36,3,2,1,2,1,35,0
24,3,6,3,2,1,40,0
21,3,2,1,4,0,30,0
40,3,2,1,4,1,40,0
19,3,6,1,4,0,25,0
38,3,2,1,4,0,40,0
44,1,6,0,4,1,50,0
44,3,2,1,4,1,55,1
49,1,2,0,4,0,10,0
24,3,2,1,4,1,40,0
34,3,2,0,4,1,40,0
39,3,2,3,4,1,45,0
22,3,2,1,4,1,40,0
38,3,0,3,4,0,32,1
32,0,5,3,4,1,50,1
23,3,2,3,2,1,45,0
52,3,6,3,4,1,45,1
55,3,6,0,4,1,40,0
23,3,2,1,4,1,40,0
22,3,0,3,0,0,25,0
27,3,2,3,4,1,40,0
21,3,6,1,4,1,40,0
49,3,0,0,4,0,35,0
64,3,6,2,4,0,24,0
44,3,2,3,4,0,40,1
53,3,2,3,4,1,52,1
43,3,3,1,4,1,50,1
23,3,6,1,4,0,40,0
25,3,3,3,4,1,40,0
29,3,2,1,4,0,40,0
51,3,0,0,4,0,55,0
20,3,2,1,4,0,40,0
23,3,2,1,4,0,40,0
18,3,2,1,4,0,27,0
46,3,2,1,4,0,37,0
46,1,3,3,2,1,38,1
44,3,2,3,4,0,40,0
27,3,6,1,4,1,45,0
32,3,6,3,4,1,40,1
53,3,2,0,2,1,40,0
22,3,6,1,4,1,98,0
39,3,2,3,4,1,40,0
22,3,0,1,4,0,40,0
20,3,2,1,4,0,35,0
21,3,2,1,4,1,38,0
25,3,6,1,4,0,40,0
26,0,2,1,1,1,40,0
58,3,2,3,4,1,40,1
32,3,6,0,2,1,40,0
59,3,2,3,4,1,45,1
37,3,0,3,1,1,40,0
40,3,5,3,4,1,45,1
47,3,2,3,4,1,40,0
56,3,0,3,4,1,45,1
30,3,2,1,4,0,40,0
42,3,2,2,2,0,35,0
21,3,2,1,4,1,40,0
21,3,2,3,4,0,40,0
47,3,2,3,4,0,40,0
43,0,0,3,4,1,53,0
60,3,6,3,4,1,55,0
90,3,0,3,4,0,40,1
62,0,2,3,4,1,38,0
28,3,2,3,4,1,40,0
45,3,6,3,4,1,40,0
19,3,2,1,4,1,45,0
30,3,2,1,4,1,35,0
23,3,6,1,2,1,80,0
22,0,0,1,4,1,10,0
19,3,2,1,4,0,28,0
26,1,2,1,2,0,25,0
34,3,0,0,0,1,60,1
22,1,2,1,4,0,53,0
56,3,3,3,4,1,40,1
32,3,6,3,4,1,40,0
26,3,2,0,4,1,40,0
32,3,2,1,2,0,45,0
23,3,6,1,4,0,25,0
23,3,6,3,4,1,40,0
54,3,6,3,4,1,40,0
28,3,6,1,4,0,35,0
35,3,0,3,4,1,40,1
30,3,6,3,4,1,25,1
42,3,6,3,4,1,50,1
21,3,2,3,4,1,40,0
37,3,0,1,4,1,40,0
54,3,2,0,4,0,40,0
58,3,3,0,4,0,45,0
32,3,0,1,4,1,40,0
65,3,6,2,4,0,15,0
22,3,0,3,4,1,45,0
52,3,0,3,4,1,40,1
35,3,2,1,4,1,65,0
27,3,6,1,4,0,40,0
26,3,2,3,4,1,50,0
60,3,0,3,4,1,50,1
28,3,2,3,4,1,50,0
33,0,2,1,4,0,30,0
29,1,6,3,4,1,40,0
31,3,2,3,4,0,27,0
23,3,0,1,2,0,25,0
31,3,6,3,2,1,40,0
41,3,5,3,4,1,45,1
51,3,2,3,4,1,40,1
59,3,6,3,4,1,40,1
23,3,6,1,4,0,45,0
47,1,0,3,4,1,40,1
21,3,2,1,4,1,40,0
55,3,0,0,4,0,40,0
39,3,3,0,4,0,40,0
24,3,2,3,1,1,40,0
38,3,6,3,4,1,40,1
19,3,2,1,4,1,24,0
32,3,2,3,4,1,50,0
18,3,6,1,4,0,30,0
36,3,6,3,4,1,45,0
41,3,0,0,2,1,40,0
57,3,6,1,4,1,40,0
48,3,2,3,4,1,40,0
44,3,2,0,4,0,40,0
25,3,6,1,1,1,40,0
20,3,6,1,4,0,8,0
44,3,2,1,4,0,40,0
26,3,6,3,4,0,40,0
54,1,2,3,4,1,40,0
39,3,2,3,4,1,48,1
38,3,6,0,4,0,40,0
32,1,3,1,3,0,40,0
24,3,6,1,4,1,40,0
28,3,2,3,4,1,40,0
49,1,2,3,4,1,40,0
50,3,0,3,4,1,40,0
63,3,2,2,2,0,40,0
41,0,6,3,2,1,40,1
27,3,6,3,4,1,50,1
24,3,0,1,4,1,40,0
50,3,0,0,4,0,40,0
47,3,6,0,4,0,44,0
54,3,2,2,4,0,40,0
28,3,0,1,1,0,30,0
48,3,2,3,4,1,15,0
39,3,2,0,4,0,40,0
46,3,0,1,4,1,45,1
41,3,6,2,2,0,48,0
57,3,2,0,4,1,40,0
32,3,2,1,4,1,40,0
55,3,2,3,4,1,40,1
22,3,2,1,2,0,40,0
45,3,2,3,4,1,40,0
33,3,2,1,2,1,40,0
40,3,2,3,4,1,50,0
38,1,6,3,2,0,35,0
24,3,2,1,4,1,40,0
35,3,2,3,2,0,20,0
37,3,6,3,4,1,75,1
42,3,2,0,4,1,40,0
37,3,2,3,4,0,40,1
37,3,2,1,4,0,50,0
28,3,3,1,4,0,80,0
22,3,2,3,4,1,40,0
45,1,6,3,4,1,40,1
23,3,6,1,2,0,25,0
24,0,0,1,4,1,40,0
58,3,2,0,4,0,32,0
58,3,2,2,4,0,35,1
39,3,2,0,4,0,40,0
54,3,5,1,4,0,65,0
51,3,2,3,4,1,50,1
59,3,3,3,4,1,55,1
36,3,6,3,4,0,40,0
37,3,6,1,4,0,60,0
32,3,6,1,4,1,40,0
55,1,0,2,4,0,48,0
30,3,2,1,4,1,40,0
27,3,6,3,4,1,50,1
44,3,0,1,4,0,5,0
32,3,0,3,4,1,50,0
60,3,2,3,4,0,20,0
28,3,2,1,1,1,40,0
44,3,2,3,4,1,40,0
29,3,2,1,4,1,16,0
41,3,6,0,4,1,60,0
44,3,6,0,4,0,42,0
44,3,0,0,4,1,40,0
37,3,0,1,4,1,30,0
35,3,0,3,4,1,16,1
51,3,3,3,4,1,50,1
27,3,6,1,4,1,45,0
18,3,6,1,4,1,8,0
40,3,2,0,4,1,48,0
54,3,6,0,4,1,60,0
22,3,6,1,4,0,40,0
43,3,6,0,4,0,45,0
59,1,0,3,4,0,45,1
31,3,0,3,4,1,45,1
35,3,2,1,4,1,40,0
45,3,6,0,4,0,32,0
40,3,6,0,4,1,40,0
35,3,2,3,4,1,45,0
25,0,0,1,4,1,45,0
58,3,2,0,4,1,40,0
39,3,6,0,4,1,50,1
23,3,2,3,4,1,54,0
41,3,0,3,4,1,40,0
43,3,0,3,4,1,50,1
18,3,6,1,4,1,20,0
24,0,0,1,4,1,40,0
58,3,6,3,4,0,32,0
54,3,3,3,4,1,40,1
28,3,6,3,4,1,40,0
41,3,2,3,4,1,40,1
30,3,6,0,4,0,20,0
63,1,0,0,2,1,35,0
33,3,2,1,4,1,50,0
34,3,2,3,4,1,45,0
